Order_ID,Delivery_Partners,Agent_Rating,Sellers location,Buyers Location,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Exp 1st Attempt days,Actual 1st Attempt days,Status,Exp 2nd Attempt days,Actual 2nd Attempt days,Final delivery Status,Total Attempt,Exp Total Days ,Actual Total Days,SLA Status,Category
vpzj106843126,FedEx,2.5,Bhandup,Palghar,31-03-2022,23:15:00,23:20:00,Stormy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
rpxi920665792,UPS,4.8,Malad,Malad,06-04-2022,23:45:00,23:55:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
vhkj347911892,DHL,4.9,Ghatkopar,Meera Road,23-03-2022,23:30:00,23:35:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
ilfo183800165,UPS,4.6,Malad,Malad,04-04-2022,21:45:00,21:50:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
blgx713939207,DHL,2.5,Ghatkopar,Virar,20-03-2022,20:15:00,20:30:00,Sunny,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Cosmetics
wlra252926669,Dehlivery,4.4,Ghatkopar,Vasai,18-02-2022,20:45:00,21:00:00,Cloudy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
vxra135801103,DHL,4.9,Ghatkopar,Virar,11-03-2022,11:35:00,11:50:00,Stormy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
fzng561300776,Dehlivery,4.6,Malad,Andheri,13-03-2022,11:15:00,11:20:00,Windy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
sdij345774967,FedEx,4.1,Malad,Airoli,10-03-2022,18:20:00,18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
ylyn963444268,FedEx,4.6,Bhandup,Palghar,02-03-2022,18:15:00,18:30:00,Windy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
prwc675910621,DHL,2.5,Ghatkopar,Meera Road,24-03-2022,17:15:00,17:30:00,Windy,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Apparel
sqjm123634300,India Post,4.4,Bhandup,Kandivali,23-03-2022,22:15:00,22:25:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
bptj463968079,FedEx,4.8,Bhandup,Vikhroli,26-03-2022,22:45:00,22:50:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
njei617905873,UPS,4.9,Malad,Malad,15-03-2022,12:10:00,12:25:00,Cloudy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
nltq801700453,DHL,2.5,Ghatkopar,Meera Road,19-03-2022,08:45:00,08:50:00,Fog,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Snacks
jttm849299889,DHL,4.8,Ghatkopar,Meera Road,12-02-2022,22:35:00,22:50:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
dmps249322564,UPS,2.5,Malad,Khopoli,24-03-2022,23:45:00,00:00:00,Sunny,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Cosmetics
gego068198063,India Post,2.5,Bhandup,Bandra,12-02-2022,21:20:00,21:30:00,Fog,Jam ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
fptn470372741,India Post,4.6,Bhandup,Kandivali,15-03-2022,20:10:00,20:20:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
gqbu367833799,Dehlivery,5,Ghatkopar,Andheri,04-04-2022,17:25:00,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
izaj168715864,UPS,4.9,Malad,Worli,18-02-2022,17:50:00,18:00:00,Cloudy,Medium ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Apparel
fnep523025583,DHL,2.5,Ghatkopar,Meera Road,10-03-2022,23:45:00,23:55:00,Fog,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
prmd574549289,FedEx,4.8,Bhandup,Palghar,13-03-2022,10:00:00,10:05:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
mrjm925736117,India Post,4.6,Bhandup,Kandivali,11-03-2022,18:35:00,18:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
bxmi331655934,India Post,5,Bhandup,Kandivali,02-03-2022,23:10:00,23:15:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
mhbw191834924,Dehlivery,4.9,Malad,Andheri,18-02-2022,21:00:00,21:10:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
zgus506380717,FedEx,4.8,Malad,Airoli,07-03-2022,18:35:00,18:40:00,Fog,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
qebb550457670,FedEx,4.8,Malad,Airoli,10-03-2022,21:15:00,21:25:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
nkwa401940966,India Post,2.5,Bhandup,Bandra,06-04-2022,17:20:00,17:35:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Jewelry
cywj467789158,DHL,4.6,Ghatkopar,Meera Road,03-03-2022,08:20:00,08:30:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
sjkg905066419,DHL,4.6,Ghatkopar,Meera Road,12-02-2022,22:00:00,22:10:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
xntp740548398,UPS,4.1,Malad,Ulhasnagar,10-03-2022,21:00:00,21:05:00,Cloudy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
pvcu885016852,Dehlivery,4.6,Malad,Andheri,07-03-2022,11:30:00,11:40:00,Sunny,High ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
xzhm898208742,India Post,4.9,Bhandup,Bandra,09-03-2022,17:25:00,17:40:00,Fog,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
uglc908112005,FedEx,4.4,Bhandup,Vikhroli,05-03-2022,21:45:00,22:00:00,Stormy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
ggni863426619,Dehlivery,2.5,Ghatkopar,Vasai,17-03-2022,22:40:00,22:50:00,Fog,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Toys
bzru027859331,India Post,2.5,Bhandup,Bandra,17-02-2022,22:40:00,22:50:00,Cloudy,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Clothing
abfq998863769,DHL,2.5,Ghatkopar,Virar,14-02-2022,22:50:00,23:05:00,Stormy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Books
wywl453950288,Dehlivery,5,Malad,Andheri,05-03-2022,15:00:00,15:05:00,Fog,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
dypb040671273,FedEx,2.5,Bhandup,Vashi,11-03-2022,10:25:00,10:40:00,Cloudy,Low ,van,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Clothing
vqlk306910270,UPS,4.1,Malad,Khopoli,18-03-2022,19:35:00,19:45:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
hvgr961766492,DHL,4.9,Ghatkopar,Meera Road,11-02-2022,11:45:00,12:00:00,Cloudy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
lmam222460100,UPS,2.5,Malad,Thane,14-03-2022,21:15:00,21:30:00,Fog,Jam ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
ynfp918283334,FedEx,4,Bhandup,Vashi,30-03-2022,10:25:00,10:35:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
ntqf654847526,DHL,2.5,Ghatkopar,Meera Road,17-03-2022,23:35:00,23:40:00,Stormy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
wltg948769753,DHL,2.5,Ghatkopar,Virar,06-04-2022,23:20:00,23:30:00,Windy,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
wfnp526037482,UPS,2.5,Malad,Thane,25-03-2022,18:20:00,18:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Apparel
snnk405400637,FedEx,4.8,Bhandup,Vikhroli,05-04-2022,08:45:00,08:50:00,Cloudy,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
wpqb321718229,Dehlivery,4.8,Ghatkopar,Vasai,14-03-2022,18:25:00,18:40:00,Windy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
sdoi829127570,India Post,5,Bhandup,Borivali,15-02-2022,21:20:00,21:35:00,Sandstorms,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
idya109511672,FedEx,1.6,Bhandup,Vikhroli,31-03-2022,17:35:00,17:40:00,Windy,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Outdoors
ttrz409682533,Dehlivery,4.9,Ghatkopar,Vasai,20-03-2022,19:30:00,19:35:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
nfya937262694,FedEx,4.6,Malad,Airoli,12-03-2022,21:15:00,21:25:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
lmop404805897,DHL,4.6,Ghatkopar,Meera Road,17-02-2022,11:55:00,12:00:00,Stormy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
ybxm786583586,Dehlivery,4.6,Ghatkopar,Vasai,15-02-2022,17:40:00,17:50:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
enld417016844,DHL,4.9,Ghatkopar,Virar,05-04-2022,14:40:00,14:45:00,Windy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
lmmw269814056,FedEx,4.9,Bhandup,Vikhroli,17-02-2022,22:40:00,22:55:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
iwhg780258471,Dehlivery,2.5,Ghatkopar,Vasai,31-03-2022,18:50:00,18:55:00,Fog,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Shoes
iwgk345795951,UPS,4.9,Malad,Thane,12-02-2022,22:15:00,22:20:00,Sandstorms,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
tsgt870627135,FedEx,1.6,Bhandup,Vikhroli,27-03-2022,21:30:00,21:40:00,Stormy,Jam ,scooter ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Electronics
iceq731335361,Dehlivery,3,Ghatkopar,Vasai,08-03-2022,23:30:00,23:40:00,Stormy,Low ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Electronics
xiqr562543389,UPS,5,Malad,Ulhasnagar,28-03-2022,20:25:00,20:30:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
ccvj862813862,India Post,4.6,Bhandup,Borivali,21-03-2022,20:10:00,20:20:00,Sandstorms,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
vavf041518880,UPS,4.8,Malad,Worli,16-02-2022,17:30:00,17:45:00,Sunny,Medium ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Snacks
ojgk976611501,UPS,5,Malad,Thane,14-02-2022,18:00:00,18:15:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
gzhs999389838,UPS,3,Malad,Malad,31-03-2022,19:00:00,19:10:00,Fog,Medium ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Grocery
lpoo559278752,UPS,4.8,Malad,Thane,16-03-2022,19:50:00,20:00:00,Sandstorms,Jam ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
ciiu227813992,India Post,4.8,Bhandup,Kandivali,05-03-2022,21:50:00,22:00:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
dmfn307541025,India Post,4.8,Bhandup,Kandivali,12-03-2022,20:40:00,20:55:00,Windy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
whbe278371630,Dehlivery,4.8,Ghatkopar,Andheri,26-03-2022,09:50:00,10:00:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
ajon496915803,FedEx,4.8,Malad,Airoli,24-03-2022,23:15:00,23:25:00,Stormy,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
fjwn048296205,India Post,4.9,Bhandup,Bandra,11-02-2022,20:30:00,20:45:00,Sandstorms,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
hibb670568838,Dehlivery,4.6,Ghatkopar,Vasai,27-03-2022,23:20:00,23:25:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
mpxz628633412,FedEx,5,Bhandup,Vashi,14-02-2022,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
rqqt145827294,DHL,2.5,Ghatkopar,Virar,04-03-2022,17:45:00,17:50:00,Fog,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Clothing
xrou628500081,DHL,4.6,Ghatkopar,Meera Road,30-03-2022,18:55:00,19:00:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
xnwm549054246,UPS,5,Malad,Malad,21-03-2022,22:35:00,22:45:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
tcjj860782373,FedEx,2.5,Malad,Airoli,05-04-2022,08:30:00,08:35:00,Fog,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
ceoa860679195,Dehlivery,4.1,Malad,Andheri,11-03-2022,10:20:00,10:25:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
ozff337964990,UPS,4.1,Malad,Khopoli,06-04-2022,19:50:00,19:55:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
hdrw273058143,DHL,4.8,Ghatkopar,Virar,06-04-2022,18:20:00,18:30:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
jjpc681328627,DHL,4.9,Ghatkopar,Meera Road,02-04-2022,17:25:00,17:30:00,Stormy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
wnja265203362,UPS,4.4,Malad,Ulhasnagar,12-03-2022,20:25:00,20:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
kkkn806065019,FedEx,4.6,Bhandup,Vashi,28-03-2022,19:00:00,19:10:00,Fog,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
ahcl676711139,India Post,4.9,Bhandup,Kandivali,14-03-2022,21:15:00,21:25:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
fnmz024487519,UPS,2.5,Malad,Worli,31-03-2022,22:50:00,23:05:00,Fog,Low ,motorcycle ,Urban,2,0,Failed,1,2,Delivered,2,3,4,SLA Breached,Grocery
tsnh426803977,DHL,4.1,Ghatkopar,Virar,16-03-2022,18:40:00,18:50:00,Windy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
jlvk970569104,UPS,1.6,Malad,Khopoli,18-03-2022,20:25:00,20:35:00,Windy,Jam ,scooter ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Skincare
nkob102431367,Dehlivery,2.5,Ghatkopar,Andheri,05-03-2022,08:20:00,08:25:00,Windy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Pet Supplies
aitb076913492,DHL,4.9,Ghatkopar,Meera Road,13-03-2022,11:25:00,11:35:00,Stormy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
zzht454845366,DHL,4.6,Ghatkopar,Virar,21-03-2022,18:30:00,18:45:00,Stormy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
penp730595480,DHL,4.9,Ghatkopar,Virar,03-03-2022,11:10:00,11:20:00,Sandstorms,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
tqqq117400105,India Post,3,Bhandup,Kandivali,30-03-2022,18:25:00,18:35:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Books
wrbr570700916,UPS,4.1,Malad,Worli,24-03-2022,20:40:00,20:45:00,Stormy,Jam ,scooter ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Grocery
wzvs619072447,Dehlivery,2.5,Ghatkopar,Vasai,25-03-2022,19:40:00,19:55:00,Stormy,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Outdoors
oini183602327,UPS,5,Malad,Khopoli,30-03-2022,14:50:00,15:05:00,Fog,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
elrp114539975,Dehlivery,4.8,Ghatkopar,Vasai,29-03-2022,17:45:00,18:00:00,Fog,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
fvoq332072223,Dehlivery,2.5,Ghatkopar,Andheri,06-04-2022,22:20:00,22:35:00,Stormy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Skincare
kemd906602818,UPS,4.6,Malad,Khopoli,21-03-2022,14:25:00,14:30:00,Windy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
kqmi499374214,UPS,4.1,Malad,Ulhasnagar,11-02-2022,09:30:00,09:45:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
qdqs225203666,FedEx,4.8,Malad,Airoli,18-03-2022,23:35:00,23:45:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
ztel491150706,DHL,5,Ghatkopar,Meera Road,15-03-2022,23:15:00,23:20:00,Sunny,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
sfok287655638,FedEx,4.1,Bhandup,Vashi,20-03-2022,19:45:00,20:00:00,Windy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
rbvw350017323,DHL,4.9,Ghatkopar,Meera Road,18-03-2022,17:15:00,17:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
evfg719847858,India Post,4.1,Bhandup,Borivali,16-02-2022,20:15:00,20:25:00,Sandstorms,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
kcdr224504524,India Post,2.5,Bhandup,Bandra,11-03-2022,21:10:00,21:20:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Clothing
nuxp187566978,UPS,5,Malad,Thane,06-04-2022,19:55:00,20:00:00,Fog,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
ervj934596417,India Post,1.6,Bhandup,Kandivali,16-03-2022,22:15:00,22:20:00,Cloudy,Low ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Home
kqnb541413741,UPS,4,Malad,Ulhasnagar,06-04-2022,21:25:00,21:40:00,Cloudy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
oric826953147,UPS,4.9,Malad,Khopoli,05-03-2022,23:50:00,23:55:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
urec609350393,Dehlivery,4.9,Malad,Andheri,18-02-2022,21:25:00,21:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
ovti492712870,UPS,4.9,Malad,Khopoli,17-03-2022,23:45:00,00:00:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
brfo817641389,UPS,3,Malad,Malad,18-03-2022,20:55:00,21:00:00,Cloudy,Jam ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Jewelry
pbsp176319059,FedEx,3,Bhandup,Palghar,18-02-2022,22:45:00,22:50:00,Windy,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Clothing
kfjw636000221,FedEx,4.9,Bhandup,Vikhroli,01-04-2022,12:00:00,12:15:00,Windy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
szso398384860,India Post,4.8,Bhandup,Bandra,02-03-2022,22:25:00,22:30:00,Stormy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
pjbh964684827,FedEx,4.9,Bhandup,Vikhroli,26-03-2022,20:20:00,20:25:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
oaew463729559,UPS,4.9,Malad,Ulhasnagar,07-03-2022,11:00:00,11:10:00,Cloudy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
dhru296264034,DHL,4.1,Ghatkopar,Virar,30-03-2022,20:55:00,21:00:00,Fog,Jam ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
jrdt044319812,UPS,2.5,Malad,Malad,01-04-2022,18:20:00,18:30:00,Sunny,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
aefs889604846,DHL,4.9,Ghatkopar,Meera Road,03-04-2022,08:10:00,08:20:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
aozl672518026,Dehlivery,4.1,Ghatkopar,Andheri,11-03-2022,23:00:00,23:15:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
fmmu732691037,FedEx,3,Bhandup,Vikhroli,06-04-2022,19:35:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Books
cmnr733682904,FedEx,4.9,Bhandup,Vikhroli,11-02-2022,23:15:00,23:30:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
velf920731059,DHL,2.5,Ghatkopar,Meera Road,28-03-2022,19:10:00,19:15:00,Stormy,Jam ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
grsq278292648,FedEx,4.6,Bhandup,Palghar,06-04-2022,23:20:00,23:30:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
rqha328591539,DHL,2.5,Ghatkopar,Meera Road,12-03-2022,22:35:00,22:40:00,Stormy,Low ,van,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
rhpv487359562,Dehlivery,4.1,Ghatkopar,Vasai,29-03-2022,20:35:00,20:50:00,Cloudy,Jam ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
aokn153705465,Dehlivery,3,Ghatkopar,Vasai,15-03-2022,14:25:00,14:30:00,Windy,High ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Books
tnxr721054246,DHL,4.8,Ghatkopar,Virar,19-03-2022,22:30:00,22:35:00,Cloudy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
sxnc962329653,India Post,2.5,Bhandup,Borivali,14-03-2022,18:30:00,18:40:00,Windy,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
hsbp920939915,UPS,4.1,Malad,Malad,30-03-2022,12:25:00,12:40:00,Cloudy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
mbhl763139783,Dehlivery,4.8,Ghatkopar,Vasai,29-03-2022,18:55:00,19:10:00,Sandstorms,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
dqml870257443,FedEx,4.8,Bhandup,Vashi,18-02-2022,17:40:00,17:55:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
oipo304682095,UPS,2.5,Malad,Ulhasnagar,09-03-2022,22:30:00,22:35:00,Windy,Low ,van,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Shoes
npqc426335347,DHL,4.8,Ghatkopar,Meera Road,09-03-2022,20:20:00,20:30:00,Fog,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
kbcb187418479,Dehlivery,4.6,Ghatkopar,Vasai,11-02-2022,18:20:00,18:25:00,Sunny,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
